SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,722 Flannery St,Santa Clara,CA,95051,,3,2,95051,1108,,1955,,,,,,,,,,2015-06-15,"1,051,000",http://www.redfin.com/CA/Santa-Clara/722-Flannery-St-95051/home/737639,,,,N,Y,37.335854,-121.981762,
Past Sale,Single Family Residential,628 Woodhams Rd,SANTA CLARA,CA,95051,948000,4,2,SANTA CLARA,1510,5235,1953,1,Garage,,Sold,,,,,948000,2015-07-24,"1,200,000",http://www.redfin.com/CA/Santa-Clara/628-Woodhams-Rd-95051/home/737654,MLSListings Inc. (MLSLI),ML81469598,Coldwell Banker,N,Y,37.333193,-121.980809,FALSE
Past Sale,Townhouse,2905 Salem Dr,SANTA CLARA,CA,95051,849000,3,2.5,SANTA CLARA,1630,2574,1974,2,Garage,,Sold,,,,,849000,2015-07-20,"975,000",http://www.redfin.com/CA/Santa-Clara/2905-Salem-Dr-95051/home/739397,MLSListings Inc. (MLSLI),ML81470764,Alain Pinel Realtors,N,Y,37.336881,-121.979683,FALSE
Past Sale,Single Family Residential,681 Marshall Ct,SANTA CLARA,CA,95051,729000,3,1,SANTA CLARA,1124,5554,1954,2,Garage,,Sold,,,,,729000,2015-07-23,"1,015,000",http://www.redfin.com/CA/Santa-Clara/681-Marshall-Ct-95051/home/741333,MLSListings Inc. (MLSLI),ML81471646,RE/MAX Real Estate Services,N,Y,37.336749,-121.97046,FALSE
Past Sale,Single Family Residential,2367 Susan Dr,SANTA CLARA,CA,95050,868000,4,2,SANTA CLARA,1939,8075,1955,0,,,Sold,,,,,868000,2015-07-13,"990,000",http://www.redfin.com/CA/Santa-Clara/2367-Susan-Dr-95050/home/885261,MLSListings Inc. (MLSLI),ML81470176,RE/MAX Real Estate Services,N,Y,37.348697,-121.967003,FALSE
Past Sale,Single Family Residential,1294 Crowley Ave,SANTA CLARA,CA,95051,1088000,4,3,SANTA CLARA,1437,6570,1955,2,Garage,,Sold,,,,,1088000,2015-07-29,"1,200,000",http://www.redfin.com/CA/Santa-Clara/1294-Crowley-Ave-95051/home/1368356,MLSListings Inc. (MLSLI),ML81472149,H & L Realty Inc,N,Y,37.349034,-121.976949,FALSE
Past Sale,Condo/Coop,1400 Bowe Ave #1701,SANTA CLARA,CA,95051,498000,2,2,SANTA CLARA,1062,1307,1986,1,Garage,,Sold,,,,,498000,2015-07-02,"630,000",http://www.redfin.com/CA/Santa-Clara/1400-Bowe-Ave-95051/unit-1701/home/567036,MLSListings Inc. (MLSLI),ML81467668,Intero Real Estate Services,N,Y,37.3497134,-121.9747449,FALSE
Past Sale,Condo/Coop,3310 Lochinvar Ave #63,SANTA CLARA,CA,95051,438000,2,1.5,SANTA CLARA,954,2614,1964,0,,,Sold,,,,,438000,2015-07-01,"541,250",http://www.redfin.com/CA/Santa-Clara/3310-Lochinvar-Ave-95051/unit-63/home/1235200,MLSListings Inc. (MLSLI),ML81463239,Intero Real Estate Services,N,Y,37.339072,-121.9882284,FALSE
Past Sale,Condo/Coop,1400 Bowe Ave Apt 612,Santa Clara,CA,95051,,2,2,95051,1062,,1984,,,,,,,,,,2015-06-19,"570,000",http://www.redfin.com/CA/Santa-Clara/1400-Bowe-Ave-95051/unit-612/home/735849,,,,N,Y,37.3497134,-121.9747449,
Past Sale,Condo/Coop,1400 Bowe Ave #1501,SANTA CLARA,CA,95051,549000,2,2,SANTA CLARA,1062,1307,1986,0,,,Sold,,,,,549000,2015-07-21,"645,000",http://www.redfin.com/CA/Santa-Clara/1400-Bowe-Ave-95051/unit-1501/home/735914,MLSListings Inc. (MLSLI),ML81470742,NextHome Premier Realty Grp,N,Y,37.3497134,-121.9747449,FALSE
Past Sale,Condo/Coop,1400 Bowe Ave #1208,SANTA CLARA,CA,95051,499950,2,2,SANTA CLARA,1062,1307,1984,1,Garage,,Sold,,,,,499950,2015-07-08,"630,000",http://www.redfin.com/CA/Santa-Clara/1400-Bowe-Ave-95051/unit-1208/home/1594079,MLSListings Inc. (MLSLI),ML81465966,Image Real Estate,N,Y,37.3497134,-121.9747449,FALSE
