SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,565 Loch Lomond Ct,SUNNYVALE,CA,94087,1798888,5,3,SUNNYVALE,3080,10019,1986,3,Garage,,Sold,,,,,1798888,2015-10-19,"2,050,000",http://www.redfin.com/CA/Sunnyvale/565-Loch-Lomond-Ct-94087/home/759284,MLSListings Inc. (MLSLI),ML81513072,Alain Pinel Realtors,N,Y,37.338364,-122.026526,FALSE
Past Sale,Single Family Residential,1599 Bittern Dr,SUNNYVALE,CA,94087,1488000,4,2,SUNNYVALE,1780,6068,1963,2,Garage,,Sold,,,,,1488000,2015-11-03,"1,520,000",http://www.redfin.com/CA/Sunnyvale/1599-Bittern-Dr-94087/home/610693,MLSListings Inc. (MLSLI),ML81518798,Sereno Group,N,Y,37.341306,-122.030517,FALSE
Past Sale,Single Family Residential,451 Cumulus Ave,SUNNYVALE,CA,94087,1968000,6,4,SUNNYVALE,3113,7143,1999,3,Garage,,Sold,,,,,1968000,2015-12-17,"1,968,000",http://www.redfin.com/CA/Sunnyvale/451-Cumulus-Ave-94087/home/1410978,MLSListings Inc. (MLSLI),ML81521382,Intero Real Estate Services,N,Y,37.361699,-122.028641,FALSE
Past Sale,Townhouse,1044 Jena Ter,SUNNYVALE,CA,94089,1150000,4,3.5,SUNNYVALE,1725,1287,2007,2,Garage,,Sold,,,,2015-08-21,1250000,2015-09-23,"1,188,888",http://www.redfin.com/CA/Sunnyvale/1044-Jena-Ter-94089/home/12178363,MLSListings Inc. (MLSLI),ML81498451,Intero Real Estate Services,N,Y,37.3989183,-122.0151267,FALSE
Past Sale,Townhouse,319 Santa Diana Ter (Unable to map),SUNNYVALE,CA,94085,1178000,4,3.5,SUNNYVALE,1795,972,2015,2,Garage,,Sold,,,,,1178000,2015-11-12,"1,204,063",http://www.redfin.com/CA/Sunnyvale/319-Santa-Diana-Ter-94085/home/92720640,MLSListings Inc. (MLSLI),ML81499943,"Summerhill Brokerage, Inc.",N,Y,37.3818827,-122.0179236,FALSE
Past Sale,Single Family Residential,742 Lakewood Dr,SUNNYVALE,CA,94089,1095000,4,4,SUNNYVALE,2544,6098,2007,2,Garage,,Sold,,,,2015-08-18,1195000,2015-12-16,"1,000,000",http://www.redfin.com/CA/Sunnyvale/742-Lakewood-Dr-94089/home/584165,MLSListings Inc. (MLSLI),ML81470751,SkyGroup Realty Inc.,N,Y,37.394027,-122.004291,FALSE
Past Sale,Multi-Family (2-4 Unit),550 N Fair Oaks Ave,Sunnyvale,CA,94085,,,,94085,11794,,1962,,,,,,,,,,2015-12-16,"4,655,000",http://www.redfin.com/CA/Sunnyvale/550-N-Fair-Oaks-Ave-94085/home/822042,,,,N,Y,37.387458,-122.014894,
Past Sale,Single Family Residential,1229 Rousseau Dr,SUNNYVALE,CA,94087,1988000,5,4,SUNNYVALE,3100,7160,1968,2,Garage,,Sold,,,,,1988000,2015-12-02,"2,175,000",http://www.redfin.com/CA/Sunnyvale/1229-Rousseau-Dr-94087/home/1414517,MLSListings Inc. (MLSLI),ML81521407,Keller Williams Realty - Cupertino,N,Y,37.353775,-122.021195,FALSE
Past Sale,Single Family Residential,1202 VAN DYCK Dr,SUNNYVALE,CA,94087,1595000,4,2,SUNNYVALE,1883,6535,1966,2,,,Sold,,,,,1595000,2015-09-24,"1,460,000",http://www.redfin.com/CA/Sunnyvale/1202-Van-Dyck-Dr-94087/home/663351,MLSListings Inc. (MLSLI),ML81496981,Altas Realty,N,Y,37.354917,-122.01887,FALSE
Past Sale,Single Family Residential,708 Londonderry Dr,SUNNYVALE,CA,94087,1598000,5,2.5,SUNNYVALE,2216,7208,1969,2,Garage,,Sold,,,,,1598000,2015-09-30,"1,630,000",http://www.redfin.com/CA/Sunnyvale/708-Londonderry-Dr-94087/home/1739655,MLSListings Inc. (MLSLI),ML81500439,Referral Realty,N,Y,37.338223,-122.022767,FALSE
Past Sale,Single Family Residential,1773 Heron Ave,SUNNYVALE,CA,94087,1398000,4,2,SUNNYVALE,2268,7652,1962,2,Garage,,Sold,,,,,1398000,2015-09-30,"1,470,000",http://www.redfin.com/CA/Sunnyvale/1773-Heron-Ave-94087/home/755245,MLSListings Inc. (MLSLI),ML81499603,Single Tree Realty,N,Y,37.3342931,-122.0196182,FALSE
Past Sale,Single Family Residential,201 Bradford Dr,SUNNYVALE,CA,94089,899000,4,3,SUNNYVALE,1647,5000,1954,1,Garage,,Sold,,,,,899000,2015-11-17,"1,000,000",http://www.redfin.com/CA/Sunnyvale/201-Bradford-Dr-94089/home/1006780,MLSListings Inc. (MLSLI),ML81518122,Intero Real Estate Services,N,Y,37.403217,-122.02324,FALSE
Past Sale,Single Family Residential,569 Maple Ave,SUNNYVALE,CA,94085,879000,4,3,SUNNYVALE,1324,5067,1950,2,Garage,,Sold,,,,,879000,2015-12-30,"990,000",http://www.redfin.com/CA/Sunnyvale/569-Maple-Ave-94085/home/1484174,MLSListings Inc. (MLSLI),ML81516980,Intero Real Estate Services,N,Y,37.38831,-122.019806,FALSE
Past Sale,Single Family Residential,1422 Firebird Way,SUNNYVALE,CA,94087,1598000,4,2.5,SUNNYVALE,1725,6045,1962,2,Garage,,Sold,,,,,1598000,2015-12-19,"1,625,000",http://www.redfin.com/CA/Sunnyvale/1422-Firebird-Way-94087/home/1225992,MLSListings Inc. (MLSLI),ML81521737,Coldwell Banker,N,Y,37.34809,-122.022466,FALSE
Past Sale,Single Family Residential,765 Gavello Ave,SUNNYVALE,CA,94086,1349980,4,2,SUNNYVALE,1677,9983,1954,2,Garage,,Sold,,,,2015-10-27,1400000,2015-11-25,"1,349,980",http://www.redfin.com/CA/Sunnyvale/765-Gavello-Ave-94086/home/1355384,MLSListings Inc. (MLSLI),ML81518645,Alain Pinel Realtors,N,Y,37.360745,-122.018883,FALSE
Past Sale,Single Family Residential,1675 Manitoba Dr,SUNNYVALE,CA,94087,1700000,4,2,SUNNYVALE,1844,7834,1960,2,Garage,,Sold,,,,,1700000,2015-10-09,"1,850,000",http://www.redfin.com/CA/Sunnyvale/1675-Manitoba-Dr-94087/home/1766620,MLSListings Inc. (MLSLI),ML81512925,Alain Pinel Realtors,N,Y,37.338524,-122.044479,FALSE
Past Sale,Single Family Residential,845 Groton Ct,SUNNYVALE,CA,94087,1898000,4,3,SUNNYVALE,2740,6847,1966,1,Garage,,Sold,,,,,1898000,2015-10-16,"1,900,000",http://www.redfin.com/CA/Sunnyvale/845-Groton-Ct-94087/home/653277,MLSListings Inc. (MLSLI),ML81513415,Alain Pinel Realtors,N,Y,37.364357,-122.043791,FALSE
Past Sale,Single Family Residential,828 Nisqually Dr,SUNNYVALE,CA,94087,1788000,4,2,SUNNYVALE,1872,9720,1960,2,Garage,,Sold,,,,,1788000,2015-11-04,"2,068,000",http://www.redfin.com/CA/Sunnyvale/828-Nisqually-Dr-94087/home/1258353,MLSListings Inc. (MLSLI),ML81516840,Intero Real Estate Services,N,Y,37.340728,-122.044537,FALSE
Past Sale,Single Family Residential,787 Peekskill Dr,SUNNYVALE,CA,94087,1695000,4,3,SUNNYVALE,2106,6600,1963,2,Garage,,Sold,,,,,1695000,2015-11-11,"1,711,000",http://www.redfin.com/CA/Sunnyvale/787-Peekskill-Dr-94087/home/1278065,MLSListings Inc. (MLSLI),ML81516713,Referral Realty,N,Y,37.361342,-122.045901,FALSE
Past Sale,Single Family Residential,1151 Hollenbeck Ave,SUNNYVALE,CA,94087,1648000,4,2,SUNNYVALE,1857,6500,1958,2,Garage,,Sold,,,,,1648000,2015-11-10,"1,648,000",http://www.redfin.com/CA/Sunnyvale/1151-Hollenbeck-Ave-94087/home/1273653,MLSListings Inc. (MLSLI),ML81515858,Sereno Group,N,Y,37.356681,-122.041786,FALSE
Past Sale,Single Family Residential,649 Bend Dr,SUNNYVALE,CA,94087,1580000,4,3,SUNNYVALE,1675,8029,1962,2,Garage,,Sold,,,,,1580000,2015-11-09,"1,530,000",http://www.redfin.com/CA/Sunnyvale/649-Bend-Dr-94087/home/1382601,MLSListings Inc. (MLSLI),ML81518641,Coldwell Banker,N,Y,37.350897,-122.040026,FALSE
Past Sale,Single Family Residential,779 W Homestead Rd,SUNNYVALE,CA,94087,1439000,4,2,SUNNYVALE,1768,8103,1960,2,Garage,,Sold,,,,,1439000,2015-11-24,"1,435,000",http://www.redfin.com/CA/Sunnyvale/779-W-Homestead-Rd-94087/home/1128045,MLSListings Inc. (MLSLI),ML81520055,Keller Williams Realty-Silicon Valley,N,Y,37.337789,-122.044593,FALSE
Past Sale,Multi-Family (5+ Unit),829 Blair Ave,Sunnyvale,CA,94087,,,,94087,3059,,1959,,,,,,,,,,2015-12-30,"1,682,000",http://www.redfin.com/CA/Sunnyvale/829-Blair-Ave-94087/home/1691799,,,,N,Y,37.369715,-122.043166,
Past Sale,Single Family Residential,1151 Quince Ave,Sunnyvale,CA,94087,,4,2,94087,1409,,1958,,,,,,,,,,2015-10-23,"1,700,000",http://www.redfin.com/CA/Sunnyvale/1151-Quince-Ave-94087/home/1622900,,,,N,Y,37.356748,-122.043013,
Past Sale,Single Family Residential,779 Lakeknoll Dr,SUNNYVALE,CA,94089,888888,4,3,SUNNYVALE,1560,8436,1957,1,Garage,,Sold,,,,,888888,2015-10-08,"940,000",http://www.redfin.com/CA/Sunnyvale/779-Lakeknoll-Dr-94089/home/1715823,MLSListings Inc. (MLSLI),ML81512345,Akimax Realty,N,Y,37.395449,-122.002703,FALSE
Past Sale,Single Family Residential,935 Blazingwood Dr,SUNNYVALE,CA,94089,848888,4,3,SUNNYVALE,1642,7281,1959,2,Garage,,Sold,,,,,739000,2015-12-08,"843,888",http://www.redfin.com/CA/Sunnyvale/935-Blazingwood-Dr-94089/home/1510195,MLSListings Inc. (MLSLI),ML81501362,Thurro Realty,N,Y,37.392821,-121.9947271,FALSE
Past Sale,Townhouse,925 Indian Wells Ave,SUNNYVALE,CA,94085,1098000,4,3.5,SUNNYVALE,1882,624,2011,2,Garage,,Sold,,,,,1098000,2015-12-24,"1,220,000",http://www.redfin.com/CA/Sunnyvale/925-Indian-Wells-Ave-94085/home/41396139,MLSListings Inc. (MLSLI),ML81533072,Coldwell Banker,N,Y,37.3862124,-122.0029989,FALSE
Past Sale,Single Family Residential,996 Cambridge Ave,SUNNYVALE,CA,94087,1299000,4,2,SUNNYVALE,1842,7029,1954,2,Garage,,Sold,,,,,1299000,2015-09-17,"1,600,000",http://www.redfin.com/CA/Sunnyvale/996-Cambridge-Ave-94087/home/1094405,MLSListings Inc. (MLSLI),ML81486284,Coldwell Banker,N,Y,37.3680386,-122.0495981,FALSE
Past Sale,Single Family Residential,1622 S Mary Ave,SUNNYVALE,CA,94087,1548000,4,2,SUNNYVALE,2103,8551,1956,1,Garage,,Sold,,,,2015-08-27,1595000,2015-09-30,"1,640,000",http://www.redfin.com/CA/Sunnyvale/1622-S-Mary-Ave-94087/home/1061966,MLSListings Inc. (MLSLI),ML81498467,Benson Real Estate,N,Y,37.340228,-122.049647,FALSE
Past Sale,Single Family Residential,982 Berkshire Ave,SUNNYVALE,CA,94087,1988000,4,3,SUNNYVALE,2568,11493,2015,2,Garage,,Sold,,,,,1988000,2015-10-07,"2,070,000",http://www.redfin.com/CA/Sunnyvale/982-Berkshire-Ave-94087/home/1379267,MLSListings Inc. (MLSLI),ML81486410,Sereno Group,N,Y,37.368771,-122.048637,FALSE
Past Sale,Single Family Residential,1089 Rockefeller Dr,SUNNYVALE,CA,94087,1800000,4,2.5,SUNNYVALE,1957,11357,1961,2,Garage,,Sold,,,,,1800000,2015-10-15,"1,830,000",http://www.redfin.com/CA/Sunnyvale/1089-Rockefeller-Dr-94087/home/655429,MLSListings Inc. (MLSLI),ML81500638,Windermere Diablo Realty,N,Y,37.357683,-122.058562,FALSE
Past Sale,Single Family Residential,1092 W Remington Dr,SUNNYVALE,CA,94087,1399000,4,2,SUNNYVALE,1839,8300,1960,2,Garage,,Sold,,,,,1399000,2015-11-03,"1,400,000",http://www.redfin.com/CA/Sunnyvale/1092-W-Remington-Dr-94087/home/655434,MLSListings Inc. (MLSLI),ML81514835,MGM Real Estate,N,Y,37.359249,-122.057805,FALSE
Past Sale,Single Family Residential,1201 Lynn Way,SUNNYVALE,CA,94087,1350000,4,2,SUNNYVALE,1262,6196,1952,1,Garage,,Sold,,,,,1350000,2015-11-23,"1,388,000",http://www.redfin.com/CA/Sunnyvale/1201-Lynn-Way-94087/home/1228644,MLSListings Inc. (MLSLI),ML81518799,Alain Pinel Realtors,N,Y,37.368855,-122.057591,FALSE
Past Sale,Single Family Residential,859 The Dalles Ave,SUNNYVALE,CA,94087,1950000,4,2,SUNNYVALE,1768,7658,1961,2,Garage,,Sold,,,,,1950000,2015-12-07,"1,950,000",http://www.redfin.com/CA/Sunnyvale/859-The-Dalles-Ave-94087/home/926218,MLSListings Inc. (MLSLI),ML81514557,Intero Real Estate Services,N,Y,37.345049,-122.048481,FALSE
Past Sale,Single Family Residential,1773 Karameos Ct,SUNNYVALE,CA,94087,1650000,5,2.5,SUNNYVALE,2444,5873,1961,2,Garage,,Sold,,,,,1650000,2015-12-18,"1,850,000",http://www.redfin.com/CA/Sunnyvale/1773-Karameos-Ct-94087/home/1364880,MLSListings Inc. (MLSLI),ML81521699,Keller Williams Palo Alto,N,Y,37.335149,-122.05439,FALSE
Past Sale,Single Family Residential,1123 W Remington Dr,SUNNYVALE,CA,94087,1298000,4,3,SUNNYVALE,1547,6000,1954,2,Garage,,Sold,,,,,1298000,2015-11-25,"1,406,000",http://www.redfin.com/CA/Sunnyvale/1123-W-Remington-Dr-94087/home/1346284,MLSListings Inc. (MLSLI),ML81519598,Coldwell Banker,N,Y,37.359758,-122.05852,FALSE
Past Sale,Single Family Residential,1141 Kelsey Dr,SUNNYVALE,CA,94087,1688000,4,2,SUNNYVALE,2077,7426,1957,2,Garage,,Sold,,,,,1688000,2015-11-25,"1,803,000",http://www.redfin.com/CA/Sunnyvale/1141-Kelsey-Dr-94087/home/1749489,MLSListings Inc. (MLSLI),ML81518699,Sereno Group,N,Y,37.357926,-122.056619,FALSE
Past Sale,Single Family Residential,1120 Spinosa Dr,SUNNYVALE,CA,94087,1498000,4,2,SUNNYVALE,1660,7738,1959,1,Garage,,Sold,,,,,1498000,2015-10-06,"1,670,000",http://www.redfin.com/CA/Sunnyvale/1120-Spinosa-Dr-94087/home/656376,MLSListings Inc. (MLSLI),ML81501709,Sereno Group,N,Y,37.357738,-122.036733,FALSE
Past Sale,Single Family Residential,1140 S Sage Ct,Sunnyvale,CA,94087,,4,2,94087,1755,,1959,,,,,,,,,,2015-11-24,"1,800,000",http://www.redfin.com/CA/Sunnyvale/1140-S-Sage-Ct-94087/home/1392935,,,,N,Y,37.357222,-122.038751,
