SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,1758 Marich Way,MOUNTAIN VIEW,CA,94040,2349000,4,2,MOUNTAIN VIEW,2700,10001,1953,4,Garage,31,Active,,,,,2349000,2013-06-24,"1,360,000",http://www.redfin.com/CA/Mountain-View/1758-Marich-Way-94040/home/1447328,MLSListings Inc. (MLSLI),ML81585191,Intero Real Estate Services,N,Y,37.39117,-122.097154,FALSE
MLS Listing,Single Family Residential,1274 Lane Ave,MOUNTAIN VIEW,CA,94040,1649000,3,1,MOUNTAIN VIEW,1205,8833,1947,2,Garage,11,Active,,,,,1649000,,,http://www.redfin.com/CA/San-Bernardino/1274-Mountain-View-Ave-92408/home/1772733,MLSListings Inc. (MLSLI),ML81588470,"New Cal Realty, Inc.",N,Y,37.382631,-122.083847,FALSE
MLS Listing,Townhouse,164 Oberg Ct,MOUNTAIN VIEW,CA,94043,1089000,3,2.5,MOUNTAIN VIEW,1369,958,2006,2,Garage,17,Active,,,,,1089000,2006-08-03,"697,000",http://www.redfin.com/CA/Mountain-View/164-Oberg-Ct-94043/home/12177633,MLSListings Inc. (MLSLI),ML81587645,Bayview Residential Brokerage,N,Y,37.3910327,-122.0575438,FALSE
MLS Listing,Townhouse,105 Fairchild Dr,MOUNTAIN VIEW,CA,94043,1315000,3,3.5,MOUNTAIN VIEW,1771,,2016,2,Garage,2,Active,,,,,1315000,,,http://www.redfin.com/CA/Mountain-View/105-Fairchild-Dr-94043/home/95956889,MLSListings Inc. (MLSLI),ML81590090,"Dividend Homes, Inc.",N,Y,37.4063518,-122.0618477,FALSE
MLS Listing,Multi-Family (5+ Unit),2001-2005 Colony St,MOUNTAIN VIEW,CA,94043,7600000,3,,MOUNTAIN VIEW,10610,35283,1961,0,,6,Active,,,,,7600000,,,http://www.redfin.com/CA/Mountain-View/2005-Colony-St-94043/home/1078646,MLSListings Inc. (MLSLI),ML81589128,Losness Investment Real Estate Corp,N,Y,37.4155,-122.091468,FALSE
New Construction Plan,Single Family Residential,Plan 4,Mountain View,CA,94043,1370990,3,3.5,Newton Square,1553,,,2,Garage,81,Active,,,,,1319990,,,http://www.redfin.com/CA/Mountain-View/Newton-Square/Plan-4/home/104232871,DR Horton,Plan-255480,DR Horton,N,Y,37.4155867,-122.0922956,FALSE
New Construction Plan,Single Family Residential,Plan 1,Mountain View,CA,94043,1501990,4,3.5,Newton Square,1863,,,2,Garage,81,Active,,,,,1489990,,,http://www.redfin.com/CA/Mountain-View/Newton-Square/Plan-1/home/104232874,DR Horton,Plan-255477,DR Horton,N,Y,37.4155867,-122.0922956,FALSE
MLS Listing,Single Family Residential,1108 Blue Lake Sq,MOUNTAIN VIEW,CA,94040,1990000,4,3,MOUNTAIN VIEW,2234,3571,1973,2,Garage,8,Active,,,,,1990000,2014-06-20,"1,650,000",http://www.redfin.com/CA/Mountain-View/1108-Blue-Lake-Sq-94040/home/1785747,MLSListings Inc. (MLSLI),ML81588968,Intero Real Estate Services,N,Y,37.358006,-122.069784,FALSE
MLS Listing,Townhouse,2217 Rock St,MOUNTAIN VIEW,CA,94043,1395000,4,3,MOUNTAIN VIEW,1940,1084,2012,2,Garage,25,Active,,,,,1395000,2012-02-10,"765,000",http://www.redfin.com/CA/Mountain-View/2217-Rock-St-94043/home/39999742,MLSListings Inc. (MLSLI),ML81586288,Sereno Group,N,Y,37.412517,-122.094997,FALSE
MLS Listing,Single Family Residential,2431 Benjamin Dr,MOUNTAIN VIEW,CA,94043,1588000,5,2,MOUNTAIN VIEW,1632,5000,1954,2,Garage,46,Active,,,,2016-05-31,1698000,,,http://www.redfin.com/CA/Mountain-View/2431-Benjamin-Dr-94043/home/1524220,MLSListings Inc. (MLSLI),ML81582445,Modern Homes Realty,N,Y,37.409936,-122.098885,FALSE
MLS Listing,Townhouse,1945 Colony St #3,MOUNTAIN VIEW,CA,94043,1199000,3,3,MOUNTAIN VIEW,1308,,2016,2,Garage,15,Active,,,,,1199000,,,http://www.redfin.com/CA/Mountain-View/1945-Colony-St-94043/unit-3/home/105747606,MLSListings Inc. (MLSLI),ML81587852,Intero Real Estate Services,N,Y,37.4157679,-122.0890613,FALSE
MLS Listing,Single Family Residential,373 Foxborough Dr,MOUNTAIN VIEW,CA,94041,2295000,5,3,MOUNTAIN VIEW,2694,10018,1976,2,Garage,5,Active,,,,,2295000,,,http://www.redfin.com/CA/Mountain-View/373-Foxborough-Dr-94041/home/1528861,MLSListings Inc. (MLSLI),ML81589311,Coldwell Banker,N,Y,37.384021,-122.061989,FALSE
MLS Listing,Townhouse,346 Bryant St,MOUNTAIN VIEW,CA,94041,1450000,3,2.5,MOUNTAIN VIEW,1618,1115,2002,2,Garage,3,Active,,,,,1450000,2014-04-18,"1,210,000",http://www.redfin.com/CA/Mountain-View/346-Bryant-St-94041/home/888497,MLSListings Inc. (MLSLI),ML81589703,Keller Williams Realty-Silicon Valley,N,Y,37.392583,-122.081708,FALSE
MLS Listing,Townhouse,357 Flower Ln,MOUNTAIN VIEW,CA,94043,1395000,3,2.5,MOUNTAIN VIEW,1625,2078,1998,2,Garage,11,Active,,,,,1395000,2003-02-21,"595,000",http://www.redfin.com/CA/Mountain-View/357-Flower-Ln-94043/home/626077,MLSListings Inc. (MLSLI),ML81585784,Sereno Group,N,Y,37.3919328,-122.0598278,FALSE
MLS Listing,Townhouse,1122 Boranda Ave,MOUNTAIN VIEW,CA,94040,1598888,4,3,MOUNTAIN VIEW,2112,2635,2007,6,Garage,37,Active,,,,,1598888,,,http://www.redfin.com/CA/Mountain-View/1122-Boranda-Ave-94040/home/17291348,MLSListings Inc. (MLSLI),ML81584096,Calwood Realty Inc.,N,Y,37.38093,-122.082878,FALSE
MLS Listing,Single Family Residential,1791 Woodhaven Pl,MOUNTAIN VIEW,CA,94041,2397000,6,4,MOUNTAIN VIEW,3107,4921,1999,2,Garage,46,Active,,,,2016-06-02,2398000,1999-06-30,"800,000",http://www.redfin.com/CA/Mountain-View/1791-Woodhaven-Pl-94041/home/1528698,MLSListings Inc. (MLSLI),ML81582632,Intero Real Estate Services,N,Y,37.3927259,-122.0942277,FALSE
MLS Listing,Single Family Residential,444 Whisman Park Dr,MOUNTAIN VIEW,CA,94043,1299000,3,2.5,MOUNTAIN VIEW,1375,2342,1998,2,Garage,6,Active,,,,,1299000,2006-04-19,"817,000",http://www.redfin.com/CA/Mountain-View/444-Whisman-Park-Dr-94043/home/1413684,MLSListings Inc. (MLSLI),ML81589063,Alain Pinel Realtors,N,Y,37.389327,-122.05784,FALSE
MLS Listing,Condo/Coop,255 S Rengstorff Ave #146,MOUNTAIN VIEW,CA,94040,899000,3,2,MOUNTAIN VIEW,1292,1393,1965,1,Garage,40,Active,,,,2016-05-17,950000,,,http://www.redfin.com/CA/Mountain-View/255-S-Rengstorff-Ave-94040/unit-146/home/1114588,MLSListings Inc. (MLSLI),ML81583417,Coldwell Banker,N,Y,37.399553,-122.098889,FALSE
MLS Listing,Single Family Residential,716 S Shoreline Blvd,MOUNTAIN VIEW,CA,94041,1695000,4,3,MOUNTAIN VIEW,2062,3800,1950,1,Garage,4,Active,,,,,1695000,2014-01-24,"291,000",http://www.redfin.com/CA/Mountain-View/716-S-Shoreline-Blvd-94041/home/1222826,MLSListings Inc. (MLSLI),ML81589615,Campi Properties,N,Y,37.389197,-122.087897,FALSE
MLS Listing,Condo/Coop,701 N Rengstorff Ave #2,MOUNTAIN VIEW,CA,94043,798000,3,1.5,MOUNTAIN VIEW,1332,2500,1969,1,Garage,52,Active,,,,2016-05-12,868000,2012-12-13,"477,000",http://www.redfin.com/CA/Mountain-View/701-N-Rengstorff-Ave-94043/unit-2/home/1735422,MLSListings Inc. (MLSLI),ML81581583,Berkshire Hathaway HomeServices DrysdaleProperties,N,Y,37.4126771,-122.0920247,FALSE
MLS Listing,Townhouse,1134 Boranda Ave,MOUNTAIN VIEW,CA,94040,1596666,4,3,MOUNTAIN VIEW,2112,2635,2007,6,Garage,82,Active,,,,,1596666,,,http://www.redfin.com/CA/Mountain-View/1134-Boranda-Ave-94040/home/17289855,MLSListings Inc. (MLSLI),ML81566484,Calwood Realty Inc.,N,Y,37.380789,-122.082287,FALSE
MLS Listing,Single Family Residential,68 Centre St,MOUNTAIN VIEW,CA,94041,1288000,4,1,MOUNTAIN VIEW,1280,5749,1946,0,,25,Active,,,,,1288000,,,http://www.redfin.com/CA/Mountain-View/68-Centre-St-94041/home/1471286,MLSListings Inc. (MLSLI),ML81586226,Keller Williams Realty-Silicon Valley,N,Y,37.38209,-122.07255,FALSE
MLS Listing,Single Family Residential,275 Preston Dr,MOUNTAIN VIEW,CA,94040,2183000,4,2.5,MOUNTAIN VIEW,2183,8025,1972,2,Garage,11,Active,,,,,2183000,2003-06-17,"935,000",http://www.redfin.com/CA/Mountain-View/275-Preston-Dr-94040/home/1459884,MLSListings Inc. (MLSLI),ML81588298,Keller Williams Palo Alto,N,Y,37.363285,-122.076129,FALSE
MLS Listing,Single Family Residential,933 Barbara Ave,MOUNTAIN VIEW,CA,94040,1988000,3,2,MOUNTAIN VIEW,1953,10693,1948,3,Garage,10,Active,,,,,1988000,,,http://www.redfin.com/CA/Mountain-View/933-Barbara-Ave-94040/home/1561569,MLSListings Inc. (MLSLI),ML81588560,Intero Real Estate Services,N,Y,37.376941,-122.088187,FALSE
Past Sale,Single Family Residential,1292 Phyllis Ave,MOUNTAIN VIEW,CA,94040,1398000,3,2,MOUNTAIN VIEW,1196,5980,1955,2,Garage,,Sold,,,,,1398000,2016-05-17,"1,668,150",http://www.redfin.com/CA/Mountain-View/1292-Phyllis-Ave-94040/home/1160973,MLSListings Inc. (MLSLI),ML81580086,Pacific Union International,N,Y,37.378269,-122.078089,FALSE
Past Sale,Townhouse,1130 Boranda Ave,MOUNTAIN VIEW,CA,94040,1596666,4,3,MOUNTAIN VIEW,2112,2635,2007,6,Garage,,Sold,,,,,1596666,2016-05-06,"1,605,000",http://www.redfin.com/CA/Mountain-View/1130-Boranda-Ave-94040/home/17288324,MLSListings Inc. (MLSLI),ML81584114,Calwood Realty Inc.,N,Y,37.380774,-122.082527,FALSE
Past Sale,Townhouse,1114 Boranda Ave,MOUNTAIN VIEW,CA,94040,1596666,4,3,MOUNTAIN VIEW,2112,2635,2007,6,Garage,,Sold,,,,,1596666,2016-05-27,"1,605,000",http://www.redfin.com/CA/Mountain-View/1114-Boranda-Ave-94040/home/17291349,MLSListings Inc. (MLSLI),ML81587716,Calwood Realty Inc.,N,Y,37.3809619,-122.082405,FALSE
Past Sale,Single Family Residential,609 Charmain Cir,MOUNTAIN VIEW,CA,94041,1650000,3,2.5,MOUNTAIN VIEW,2088,4557,1986,2,Garage,,Sold,,,,2016-04-13,1675000,2016-05-17,"1,600,000",http://www.redfin.com/CA/Mountain-View/609-Charmain-Cir-94041/home/907680,MLSListings Inc. (MLSLI),ML81565706,Sereno Group,N,Y,37.3800655,-122.0614048,FALSE
Past Sale,Single Family Residential,785 Glenborough Dr,MOUNTAIN VIEW,CA,94041,1995000,5,3,MOUNTAIN VIEW,2897,7209,1985,3,Garage,,Sold,,,,,1995000,2016-04-25,"2,450,000",http://www.redfin.com/CA/Mountain-View/785-Glenborough-Dr-94041/home/1413726,MLSListings Inc. (MLSLI),ML81565040,Coldwell Banker,N,Y,37.382892,-122.062952,FALSE
Past Sale,Single Family Residential,731 Calderon Ave,MOUNTAIN VIEW,CA,94041,1988000,3,2.5,MOUNTAIN VIEW,1839,5984,1997,2,Garage,,Sold,,,,2016-04-05,2148888,2016-05-19,"1,988,000",http://www.redfin.com/CA/Mountain-View/731-Calderon-Ave-94041/home/1112554,MLSListings Inc. (MLSLI),ML81564282,Alain Pinel Realtors,N,Y,37.3843026,-122.0760819,FALSE
Past Sale,Single Family Residential,773 San Carrizo Way,MOUNTAIN VIEW,CA,94043,1390000,4,2,MOUNTAIN VIEW,1389,6664,1962,2,Garage,,Sold,,,,2016-03-10,1449888,2016-04-19,"1,350,000",http://www.redfin.com/CA/Mountain-View/773-San-Carrizo-Way-94043/home/1761300,MLSListings Inc. (MLSLI),ML81550421,Intempus Realty,N,Y,37.405339,-122.072004,FALSE
Past Sale,Single Family Residential,470 Franklin St,MOUNTAIN VIEW,CA,94041,2175000,4,3,MOUNTAIN VIEW,2146,7500,1948,3,Garage,,Sold,,,,,2175000,2016-05-06,"2,500,000",http://www.redfin.com/CA/Mountain-View/470-Franklin-St-94041/home/1056981,MLSListings Inc. (MLSLI),ML81578843,Keller Williams Realty - Cupertino,N,Y,37.391429,-122.083597,FALSE
Past Sale,Townhouse,115 Avellino Way,MOUNTAIN VIEW,CA,94043,1498000,4,3.5,MOUNTAIN VIEW,1893,1422,2014,2,Garage,,Sold,,,,,1498000,2016-05-20,"1,485,000",http://www.redfin.com/CA/Mountain-View/115-Avellino-Way-94043/home/95955047,MLSListings Inc. (MLSLI),ML81580155,Intero Real Estate Services,N,Y,37.3921452,-122.0655695,FALSE
Past Sale,Single Family Residential,1100 Carlos Privada,MOUNTAIN VIEW,CA,94040,1698000,3,3,MOUNTAIN VIEW,2022,5440,1985,2,Garage,,Sold,,,,,1698000,2016-05-04,"1,698,000",http://www.redfin.com/CA/Mountain-View/1100-Carlos-Privada-94040/home/1559015,MLSListings Inc. (MLSLI),ML81565466,Intero Real Estate Services-Woodside,N,Y,37.3730059,-122.062288,FALSE
Past Sale,Townhouse,1667 Grant Dr,MOUNTAIN VIEW,CA,94040,1288000,4,3,MOUNTAIN VIEW,1884,1725,1979,2,Garage,,Sold,,,,,1288000,2016-05-27,"1,330,000",http://www.redfin.com/CA/Mountain-View/1667-Grant-Rd-94040/home/1531835,MLSListings Inc. (MLSLI),ML81581374,Intero Real Estate Services,N,Y,37.374708,-122.076572,FALSE
Past Sale,Townhouse,833 Sierra Vista Ave,MOUNTAIN VIEW,CA,94043,1252217,3,3,MOUNTAIN VIEW,1308,,2016,2,Garage,,Sold,,,,2016-02-16,1272217,2016-04-21,"1,215,000",http://www.redfin.com/CA/Mountain-View/833-Sierra-Vista-Ave-94043/home/102792987,MLSListings Inc. (MLSLI),ML81546690,Coldwell Banker,N,Y,37.4157605,-122.0894838,FALSE
Past Sale,Townhouse,847 Sierra Vista Ave,MOUNTAIN VIEW,CA,94043,1561126,4,3.5,MOUNTAIN VIEW,1972,1500,2015,2,Garage,,Sold,,,,,1556894,2016-05-06,"1,550,000",http://www.redfin.com/CA/Mountain-View/847-Sierra-Vista-AVE-94043/unit-13/home/86892583,MLSListings Inc. (MLSLI),ML81515661,Coldwell Banker,N,Y,37.4159346,-122.0895097,FALSE
Past Sale,Townhouse,1905 Vida Ct,MOUNTAIN VIEW,CA,94043,1095000,3,2.5,MOUNTAIN VIEW,1498,1485,2005,2,Garage,,Sold,,,,,1095000,2016-05-20,"1,383,687",http://www.redfin.com/CA/Mountain-View/1905-Vida-Ct-94043/home/2125147,MLSListings Inc. (MLSLI),ML81579334,Sequoia Real Estate,N,Y,37.4082058,-122.0885184,FALSE
Past Sale,Townhouse,1934 San Luis #23,MOUNTAIN VIEW,CA,94043,1520000,3,3,MOUNTAIN VIEW,1523,,2015,2,Garage,,Sold,,,,,1520000,2016-05-26,"1,520,000",http://www.redfin.com/CA/Mountain-View/1934-San-Luis-Ave-94043/unit-23/home/103506781,MLSListings Inc. (MLSLI),ML81548881,"Classic Communities, Inc.",N,Y,37.4074267,-122.090218,FALSE
Past Sale,Single Family Residential,192 Murlagan Ave,MOUNTAIN VIEW,CA,94043,1188000,3,2,MOUNTAIN VIEW,1169,7200,1954,2,Garage,,Sold,,,,,1188000,2016-04-25,"1,450,000",http://www.redfin.com/CA/Mountain-View/192-Murlagan-Ave-94043/home/1072908,MLSListings Inc. (MLSLI),ML81562298,Sereno Group,N,Y,37.4027389,-122.060573,FALSE
Past Sale,Townhouse,193 Fairchild Dr,MOUNTAIN VIEW,CA,94043,1248000,3,3.5,MOUNTAIN VIEW,1654,2038,2007,2,Garage,,Sold,,,,,999000,2016-05-24,"1,180,000",http://www.redfin.com/CA/Mountain-View/193-Fairchild-Dr-94043/home/22736274,MLSListings Inc. (MLSLI),ML81580189,Maxreal,N,Y,37.4056444,-122.0591811,FALSE
Past Sale,Single Family Residential,772 San Carlos Ave,MOUNTAIN VIEW,CA,94043,1199000,3,2,MOUNTAIN VIEW,1576,6098,1962,2,Garage,,Sold,,,,,1199000,2016-03-25,"1,400,000",http://www.redfin.com/CA/Mountain-View/772-San-Carlos-Ave-94043/home/1150490,MLSListings Inc. (MLSLI),ML81551180,Intero Real Estate Services,N,Y,37.405059,-122.072001,FALSE
Past Sale,Condo/Coop,546 Piazza Dr,MOUNTAIN VIEW,CA,94043,995000,3,2,MOUNTAIN VIEW,1604,2626,1978,2,Garage,,Sold,,,,,995000,2016-05-20,"1,150,000",http://www.redfin.com/CA/Mountain-View/546-Piazza-Dr-94043/home/1258697,MLSListings Inc. (MLSLI),ML81577890,"Advanced Properties, Inc.",N,Y,37.404616,-122.061876,FALSE
Past Sale,Condo/Coop,101 Sherland Ave Unit C,MOUNTAIN VIEW,CA,94043,749000,3,1.5,MOUNTAIN VIEW,1215,576,1972,0,,,Sold,,,,,749000,2016-05-05,"917,000",http://www.redfin.com/CA/Mountain-View/101-Sherland-Ave-94043/unit-C/home/1602457,MLSListings Inc. (MLSLI),ML81576737,Transpac Commercial Brokerage & Investment Company,N,Y,37.4002407,-122.0621056,FALSE
Past Sale,Townhouse,49 Showers Dr Unit T411,MOUNTAIN VIEW,CA,94040,1280000,3,2.5,MOUNTAIN VIEW,1526,2009,1976,2,Garage,,Sold,,,,,1280000,2016-04-23,"1,260,000",http://www.redfin.com/CA/Mountain-View/49-Showers-Dr-94040/unit-T411/home/12171732,MLSListings Inc. (MLSLI),ML81565612,1 Team Realtors,N,Y,37.4044647,-122.1037402,FALSE
Past Sale,Townhouse,21 Royal Oak Ct,MOUNTAIN VIEW,CA,94040,998000,3,3,MOUNTAIN VIEW,1599,992,2002,2,Garage,,Sold,,,,,998000,2016-05-06,"1,250,000",http://www.redfin.com/CA/Mountain-View/21-Royal-Oak-Ct-94040/home/12177484,MLSListings Inc. (MLSLI),ML81578795,Deleon Realty,N,Y,37.4041746,-122.1016611,FALSE
Past Sale,Single Family Residential,950 San Clemente Way,Mountain View,CA,94043,1888888,5,2.5,Santa Clara County,2190,6338,1964,2,Garage,,Sold,,,,,,2016-04-25,"1,827,000",http://www.redfin.com/CA/Mountain-View/950-San-Clemente-Way-94043/home/1510761,Bay Area Real Estate Information Services (BAREIS),21601098,BHHS Drysdale Properties,N,Y,37.406038,-122.081627,FALSE
Past Sale,Single Family Residential,961 Ormonde Dr,MOUNTAIN VIEW,CA,94043,1488000,4,2,MOUNTAIN VIEW,1576,7128,1964,2,Garage,,Sold,,,,,1488000,2016-05-05,"1,700,000",http://www.redfin.com/CA/Mountain-View/961-Ormonde-Dr-94043/home/879388,MLSListings Inc. (MLSLI),ML81566534,Deleon Realty,N,Y,37.405928,-122.080079,FALSE
Past Sale,Single Family Residential,250 Thompson Ave,MOUNTAIN VIEW,CA,94043,1299000,5,2.5,MOUNTAIN VIEW,1820,5301,1955,2,Garage,,Sold,,,,,1299000,2016-04-12,"1,460,000",http://www.redfin.com/CA/Mountain-View/250-Thompson-Ave-94043/home/609845,MLSListings Inc. (MLSLI),ML81550881,Intero Real Estate Services,N,Y,37.406861,-122.099686,FALSE
Past Sale,Single Family Residential,284 N Rengstorff Ave,MOUNTAIN VIEW,CA,94043,1112000,3,2,MOUNTAIN VIEW,1104,4792,1955,1,Garage,,Sold,,,,,1112000,2016-05-20,"1,050,000",http://www.redfin.com/CA/Mountain-View/284-N-Rengstorff-Ave-94043/home/1272253,MLSListings Inc. (MLSLI),ML81579982,Alain Pinel Realtors,N,Y,37.406717,-122.095664,FALSE
Past Sale,Townhouse,181 Ortega Ave,MOUNTAIN VIEW,CA,94040,1248000,3,2.5,MOUNTAIN VIEW,1755,2491,1978,12,Garage,,Sold,,,,,1248000,2016-04-07,"1,400,000",http://www.redfin.com/CA/Mountain-View/181-Ortega-Ave-94040/home/12171902,MLSListings Inc. (MLSLI),ML81562661,Realty World-Silicon Valley,N,Y,37.402135,-122.1013777,FALSE
Past Sale,Single Family Residential,931 Trophy Dr,MOUNTAIN VIEW,CA,94040,1798000,4,2,MOUNTAIN VIEW,1912,6000,1972,2,Garage,,Sold,,,,,1798000,2016-02-26,"2,100,000",http://www.redfin.com/CA/Mountain-View/931-Trophy-Dr-94040/home/1798907,MLSListings Inc. (MLSLI),ML81547357,Alain Pinel Realtors,N,Y,37.382688,-122.087663,FALSE
Past Sale,Single Family Residential,1900 Polk Ct,MOUNTAIN VIEW,CA,94040,2295000,3,2.5,MOUNTAIN VIEW,2139,8100,1963,2,Garage,,Sold,,,,,2295000,2016-04-05,"2,715,000",http://www.redfin.com/CA/Mountain-View/1900-Polk-Ct-94040/home/578911,MLSListings Inc. (MLSLI),ML81562930,Dreyfus Sotheby's International Realty,N,Y,37.368097,-122.090025,FALSE
Past Sale,Townhouse,1943 Colony St,MOUNTAIN VIEW,CA,94043,1201694,3,3,MOUNTAIN VIEW,1251,,2015,2,Garage,,Sold,,,,,1201694,2016-04-06,"1,190,581",http://www.redfin.com/CA/Mountain-View/1943-Colony-St-94043/home/102009711,MLSListings Inc. (MLSLI),ML81522693,Coldwell Banker,N,Y,37.4157207,-122.0882984,FALSE
