SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,371 Hiddenlake Dr,SUNNYVALE,CA,94089,1399999,3,4,SUNNYVALE,2094,5670,2012,1,Garage,17,Active,2016-06-17,16:30,19:00,,1399999,1998-10-19,"270,000",http://www.redfin.com/CA/Sunnyvale/371-Hiddenlake-Dr-94089/home/587215,MLSListings Inc. (MLSLI),ML81587554,"Broker Tech, Inc.",N,Y,37.399219,-122.007412,FALSE
MLS Listing,Townhouse,558 Puccini Dr,SUNNYVALE,CA,94087,1150000,3,2,SUNNYVALE,1451,4299,1965,1,Garage,11,Active,,,,,1150000,2007-10-26,"715,000",http://www.redfin.com/CA/Sunnyvale/558-Puccini-Dr-94087/home/1855622,MLSListings Inc. (MLSLI),ML81588216,Single Tree Realty,N,Y,37.353615,-122.027653,FALSE
New Construction Plan,Single Family Residential,Plan 5,Sunnyvale,CA,94086,1071855,3,3.5,Sandalwood,1653,,,2,Garage,81,Active,,,,,1051990,,,http://www.redfin.com/CA/Sunnyvale/Sandalwood/Plan-5/home/104232851,DR Horton,Plan-262509,DR Horton,N,Y,37.373049,-122.015794,FALSE
MLS Listing,Single Family Residential,1142 Candlewood Ct,SUNNYVALE,CA,94089,1048000,3,2,SUNNYVALE,1563,7841,1958,2,Garage,19,Active,,,,,1048000,2004-08-12,"580,000",http://www.redfin.com/CA/Sunnyvale/1142-Candlewood-Ct-94089/home/582798,MLSListings Inc. (MLSLI),ML81587250,Coldwell Banker,N,Y,37.39682,-121.993245,FALSE
MLS Listing,Single Family Residential,561 Manzanita Ave,SUNNYVALE,CA,94085,1099000,3,2,SUNNYVALE,1800,5927,1950,1,Garage,4,Active,,,,,1099000,2007-03-01,"744,000",http://www.redfin.com/CA/Sunnyvale/561-Manzanita-Ave-94085/home/1094509,MLSListings Inc. (MLSLI),ML81589650,BAY SOTHEBYS IN'T REALTY,N,Y,37.389437,-122.0265689,FALSE
MLS Listing,Condo/Coop,108 Hornbeam Ter (Unable to map),SUNNYVALE,CA,94086,1044990,3,3.5,SUNNYVALE,1683,,2016,2,Garage,5,Active,,,,,1044990,,,http://www.redfin.com/CA/SUNNYVALE/108-Hornbeam-Ter-94086/home/106172146,MLSListings Inc. (MLSLI),ML81589351,D R Horton America's Builder,N,Y,,,FALSE
MLS Listing,Single Family Residential,297 Alturas Ave,SUNNYVALE,CA,94085,895000,3,2,SUNNYVALE,1736,6050,1956,2,Garage,69,Active,,,,2016-05-24,1088000,2000-04-20,"430,000",http://www.redfin.com/CA/Sunnyvale/297-Alturas-Ave-94085/home/1346438,MLSListings Inc. (MLSLI),ML81578511,Century 21 M&M and Associates,N,Y,37.396504,-122.0203947,FALSE
MLS Listing,Single Family Residential,663 Manzanita Ave,SUNNYVALE,CA,94085,875000,3,1.5,SUNNYVALE,1092,5000,1953,1,Garage,6,Active,,,,,875000,,,http://www.redfin.com/CA/Sunnyvale/663-Manzanita-Ave-94085/home/1247219,MLSListings Inc. (MLSLI),ML81589142,Intero Real Estate Services,N,Y,37.3932069,-122.025362,FALSE
MLS Listing,Single Family Residential,565 Kirk Ave,SUNNYVALE,CA,94085,899888,3,1,SUNNYVALE,1260,5200,1950,1,Garage,4,Active,,,,,899888,2009-08-19,"475,000",http://www.redfin.com/CA/Sunnyvale/565-Kirk-Ave-94085/home/1670827,MLSListings Inc. (MLSLI),ML81589528,Better Homes & Gardens Real EstateVentura Barnett,N,Y,37.389018,-122.023889,FALSE
MLS Listing,Single Family Residential,502 S Sunnyvale Ave,SUNNYVALE,CA,94086,999000,3,1,SUNNYVALE,1302,6483,1947,2,Garage,33,Active,,,,,999000,,,http://www.redfin.com/CA/Sunnyvale/502-S-Sunnyvale-Ave-94086/home/1623130,MLSListings Inc. (MLSLI),ML81584676,MGM Real Estate,N,Y,37.370761,-122.030665,FALSE
MLS Listing,Single Family Residential,848 Cedar Ave,SUNNYVALE,CA,94086,1149000,3,2,SUNNYVALE,1320,5000,1944,1,Garage,3,Active,,,,,1149000,2009-09-25,"374,000",http://www.redfin.com/CA/Sunnyvale/848-Cedar-Ave-94086/home/1115056,MLSListings Inc. (MLSLI),ML81589702,KW Bay Area Estates,N,Y,37.377166,-122.018295,FALSE
MLS Listing,Single Family Residential,638 Bryan Ave,SUNNYVALE,CA,94086,969000,3,1,SUNNYVALE,1040,5100,1952,1,Garage,26,Active,,,,,969000,2004-08-20,"152,000",http://www.redfin.com/CA/Sunnyvale/638-Bryan-Ave-94086/home/1228973,MLSListings Inc. (MLSLI),ML81585585,Victoria Properties,N,Y,37.371939,-122.020136,FALSE
MLS Listing,Townhouse,1151 La Rochelle Ter Unit C,SUNNYVALE,CA,94089,1065000,3,2.5,SUNNYVALE,1923,2450,1995,2,Garage,4,Active,,,,,1065000,2005-09-08,"702,500",http://www.redfin.com/CA/Sunnyvale/1151-La-Rochelle-Ter-94089/unit-C/home/1238722,MLSListings Inc. (MLSLI),ML81587312,Morgan Real Estate,N,Y,37.403962,-122.012502,FALSE
MLS Listing,Single Family Residential,338 Orchard Ave,SUNNYVALE,CA,94085,1198000,3,2,SUNNYVALE,1368,5200,1942,3,Garage,4,Active,,,,,1198000,2015-12-04,"812,500",http://www.redfin.com/CA/Sunnyvale/338-Orchard-Ave-94085/home/1161434,MLSListings Inc. (MLSLI),ML81589575,Coldwell Banker Residential Brokerage,N,Y,37.385906,-122.028387,FALSE
MLS Listing,Townhouse,777 Hollenbeck Ave Unit 6F,SUNNYVALE,CA,94087,1049000,3,2.5,SUNNYVALE,1580,1258,1975,2,Garage,4,Active,,,,,1049000,2008-09-23,"688,000",http://www.redfin.com/CA/Sunnyvale/777-Hollenbeck-Ave-94087/unit-6F/home/980264,MLSListings Inc. (MLSLI),ML81589551,Sereno Group,N,Y,37.36691,-122.042027,FALSE
MLS Listing,Single Family Residential,886 Lois Ave,SUNNYVALE,CA,94087,1488000,3,2,SUNNYVALE,1343,6056,1953,1,Garage,5,Active,,,,,1488000,2000-08-30,"700,000",http://www.redfin.com/CA/Sunnyvale/886-Lois-Ave-94087/home/654410,MLSListings Inc. (MLSLI),ML81589427,Intero Real Estate Services,N,Y,37.364714,-122.053232,FALSE
MLS Listing,Single Family Residential,608 E Mc Kinley Ave,SUNNYVALE,CA,94086,998000,3,2,SUNNYVALE,1507,5000,1952,1,Garage,4,Active,,,,,998000,2008-03-17,"815,000",http://www.redfin.com/CA/Sunnyvale/608-E-McKinley-Ave-94086/home/665413,MLSListings Inc. (MLSLI),ML81589507,Deleon Realty,N,Y,37.37145,-122.021366,FALSE
MLS Listing,Single Family Residential,213 Velvetlake Dr,SUNNYVALE,CA,94089,875000,3,2,SUNNYVALE,1108,7701,1957,2,Garage,2,Active,,,,,875000,1991-03-12,"200,000",http://www.redfin.com/CA/Sunnyvale/213-Velvetlake-Dr-94089/home/1320183,MLSListings Inc. (MLSLI),ML81589930,Midland Financial Mtg. Co,N,Y,37.39268,-121.997897,FALSE
MLS Listing,Townhouse,585 Montego Ter,SUNNYVALE,CA,94089,999000,3,2.5,SUNNYVALE,1600,1071,2004,80,Garage,25,Active,,,,,999000,2008-09-19,"706,000",http://www.redfin.com/CA/Sunnyvale/585-Montego-Ter-94089/home/1111695,MLSListings Inc. (MLSLI),ML81586185,Intero Real Estate Services,N,Y,37.402845,-122.011088,FALSE
Past Sale,Condo/Coop,250 Santa Fe Ter #228,SUNNYVALE,CA,94085,735000,3,2,SUNNYVALE,1283,1398,1995,1,Garage,,Sold,,,,2016-03-23,749888,2016-04-29,"735,000",http://www.redfin.com/CA/Sunnyvale/250-Santa-Fe-Ter-94085/unit-228/home/685638,MLSListings Inc. (MLSLI),ML81562762,Realty World Villa California,N,Y,37.3810146,-122.0163088,FALSE
Past Sale,Condo/Coop,134 Carroll St #203,SUNNYVALE,CA,94086,799000,3,2,SUNNYVALE,1200,1204,1997,1,Garage,,Sold,,,,,799000,2016-05-27,"820,000",http://www.redfin.com/CA/Sunnyvale/134-Carroll-St-94086/unit-203/home/662839,MLSListings Inc. (MLSLI),ML81581144,Coldwell Banker,N,Y,37.3763113,-122.0277081,FALSE
Past Sale,Townhouse,927 Glen Valley Ter,SUNNYVALE,CA,94085,999900,3,3,SUNNYVALE,1575,1055,2010,2,Garage,,Sold,,,,,999900,2016-04-29,"1,000,000",http://www.redfin.com/CA/Sunnyvale/927-Glen-Valley-Ter-94085/home/23048135,MLSListings Inc. (MLSLI),ML81562234,HOMES BY KRISTA,N,Y,37.386996,-122.003052,FALSE
Past Sale,Single Family Residential,348 Morse Ave,SUNNYVALE,CA,94085,999950,3,2.5,SUNNYVALE,1141,7000,1961,4,Garage,,Sold,,,,,999950,2016-04-22,"1,310,000",http://www.redfin.com/CA/Sunnyvale/348-Morse-Ave-94085/home/1524592,MLSListings Inc. (MLSLI),ML81565530,Intero Real Estate Services,N,Y,37.3833849,-122.022166,FALSE
Past Sale,Single Family Residential,490 Roosevelt Ave,SUNNYVALE,CA,94085,1080000,3,2,SUNNYVALE,1350,7000,1948,1,Garage,,Sold,,,,,1080000,2016-05-04,"1,080,000",http://www.redfin.com/CA/Sunnyvale/490-Roosevelt-Ave-94085/home/658687,MLSListings Inc. (MLSLI),ML81566687,Alain Pinel Realtors,N,Y,37.3859248,-122.0202348,FALSE
Past Sale,Townhouse,310 Dunsmuir Ter #5,SUNNYVALE,CA,94085,599000,3,3,SUNNYVALE,995,,1996,2,Garage,,Sold,,,,,599000,2016-04-29,"670,000",http://www.redfin.com/CA/Sunnyvale/310-Dunsmuir-Ter-94085/unit-5/home/1447751,MLSListings Inc. (MLSLI),ML81580870,Century 21 M&M and Associates,N,Y,37.3845381,-122.0316438,FALSE
Past Sale,Townhouse,1081 E Duane Ave,SUNNYVALE,CA,94085,998000,3,3,SUNNYVALE,1743,1271,2012,2,Garage,,Sold,,,,,998000,2016-05-19,"1,076,000",http://www.redfin.com/CA/Sunnyvale/1081-E-Duane-Ave-94085/home/95956008,MLSListings Inc. (MLSLI),ML81579166,Climb Real Estate Group,N,Y,37.3871443,-121.9976425,FALSE
Past Sale,Townhouse,975 La Mesa Ter Unit H,SUNNYVALE,CA,94086,950000,3,3,SUNNYVALE,1978,2374,1985,2,Garage,,Sold,,,,,950000,2016-05-23,"1,045,000",http://www.redfin.com/CA/Sunnyvale/975-La-Mesa-Ter-94086/unit-H/home/742507,MLSListings Inc. (MLSLI),ML81581705,Keller Williams Palo Alto,N,Y,37.3857147,-122.0417142,FALSE
Past Sale,Single Family Residential,611 Madrone Ave,SUNNYVALE,CA,94085,1078000,3,1.5,SUNNYVALE,1400,5000,1953,1,Garage,,Sold,,,,,1078000,2016-05-03,"1,078,000",http://www.redfin.com/CA/Sunnyvale/611-Madrone-Ave-94085/home/1351282,MLSListings Inc. (MLSLI),ML81565515,Keller Williams Realty - Cupertino,N,Y,37.392324,-122.026577,FALSE
Past Sale,Single Family Residential,669 Madrone Ave,SUNNYVALE,CA,94085,998000,3,2,SUNNYVALE,1146,9448,1953,1,Garage,,Sold,,,,,998000,2016-05-10,"1,130,000",http://www.redfin.com/CA/Sunnyvale/669-Madrone-Ct-94085/home/1294421,MLSListings Inc. (MLSLI),ML81578840,Keller Williams Realty-Silicon Valley,N,Y,37.393903,-122.02637,FALSE
Past Sale,Single Family Residential,667 Madrone Ave,SUNNYVALE,CA,94085,988000,3,2,SUNNYVALE,1344,5850,1953,1,Garage,,Sold,,,,,988000,2016-05-12,"1,090,000",http://www.redfin.com/CA/Sunnyvale/667-Madrone-Ct-94085/home/1393027,MLSListings Inc. (MLSLI),ML81580117,Coldwell Banker,N,Y,37.393764,-122.026514,FALSE
Past Sale,Single Family Residential,901 Barstow Ct,SUNNYVALE,CA,94085,998000,3,2,SUNNYVALE,1116,8102,1956,2,Garage,,Sold,,,,,998000,2016-05-02,"1,200,000",http://www.redfin.com/CA/Sunnyvale/901-Barstow-Ct-94085/home/662179,MLSListings Inc. (MLSLI),ML81577590,Coldwell Banker,N,Y,37.390669,-122.004754,FALSE
Past Sale,Single Family Residential,227 Twinlake Dr,SUNNYVALE,CA,94089,899950,3,2,SUNNYVALE,1108,5459,1957,2,Garage,,Sold,,,,,899950,2016-05-04,"935,000",http://www.redfin.com/CA/Sunnyvale/227-Twinlake-Dr-94089/home/585964,MLSListings Inc. (MLSLI),ML81576931,Le Blanc Investments,N,Y,37.3939828,-121.999504,FALSE
Past Sale,Single Family Residential,386 N Fernwood Cir,SUNNYVALE,CA,94085,888888,3,1,SUNNYVALE,1056,5301,1952,2,Garage,,Sold,,,,,888888,2016-05-24,"948,880",http://www.redfin.com/CA/Sunnyvale/386-N-Fernwood-Cir-94085/home/1589931,MLSListings Inc. (MLSLI),ML81580670,Sereno Group,N,Y,37.3920453,-122.0210206,FALSE
Past Sale,Single Family Residential,1009 Bluebonnet Dr,SUNNYVALE,CA,94086,1298000,3,2,SUNNYVALE,1417,6400,1970,2,Garage,,Sold,,,,,1298000,2016-05-10,"1,386,035",http://www.redfin.com/CA/Sunnyvale/1009-Bluebonnet-Dr-94086/home/1092903,MLSListings Inc. (MLSLI),ML81577336,Coldwell Banker,N,Y,37.3677162,-122.0064071,FALSE
Past Sale,Single Family Residential,794 Blue Sage Dr,SUNNYVALE,CA,94087,1299950,3,2,SUNNYVALE,1532,6825,1970,2,Garage,,Sold,,,,,1299950,2016-05-24,"1,400,000",http://www.redfin.com/CA/Sunnyvale/794-Blue-Sage-Dr-94086/home/622172,MLSListings Inc. (MLSLI),ML81579449,Realty World-Champions,N,Y,37.3678079,-122.014571,FALSE
Past Sale,Single Family Residential,520 Crawford Dr,SUNNYVALE,CA,94087,1298000,3,2.5,SUNNYVALE,2459,3540,1987,2,Garage,,Sold,,,,,1298000,2016-04-29,"1,470,000",http://www.redfin.com/CA/Sunnyvale/520-Crawford-Dr-94087/home/646162,MLSListings Inc. (MLSLI),ML81500825,Keller Williams Realty - Cupertino,N,Y,37.3628308,-122.0329009,FALSE
Past Sale,Townhouse,141 Brahms Way,SUNNYVALE,CA,94087,849000,3,2,SUNNYVALE,1188,1189,1973,1,Garage,,Sold,,,,,849000,2016-05-09,"1,031,000",http://www.redfin.com/CA/Sunnyvale/141-Brahms-Way-94087/home/1697379,MLSListings Inc. (MLSLI),ML81577983,KW Bay Area Estates,N,Y,37.3634709,-122.030583,FALSE
Past Sale,Single Family Residential,1698 Nightingale Ave,SUNNYVALE,CA,94087,1249888,3,2,SUNNYVALE,1266,6300,1958,2,Garage,,Sold,,,,,1249888,2016-05-02,"1,251,000",http://www.redfin.com/CA/Sunnyvale/1698-Nightingale-Ave-94087/home/726362,MLSListings Inc. (MLSLI),ML81550793,Pacific Union International,N,Y,37.337939,-122.012097,FALSE
Past Sale,Townhouse,524 S Cashmere Ter,SUNNYVALE,CA,94087,999000,3,2.5,SUNNYVALE,1496,2199,1971,1,Garage,,Sold,,,,,999000,2016-05-06,"1,050,000",http://www.redfin.com/CA/Sunnyvale/524-N-Cashmere-Ter-94087/home/769260,MLSListings Inc. (MLSLI),ML81577559,Maxreal,N,Y,37.3475901,-122.0334717,FALSE
Past Sale,Single Family Residential,879 Mangrove Ave,SUNNYVALE,CA,94086,1149888,3,2,SUNNYVALE,1200,6002,1962,2,Garage,,Sold,,,,,1149888,2016-04-20,"1,365,000",http://www.redfin.com/CA/Sunnyvale/879-Mangrove-Ave-94086/home/1096860,MLSListings Inc. (MLSLI),ML81563797,Realty World-Champions,N,Y,37.3598471,-122.0134846,FALSE
Past Sale,Single Family Residential,719 Lakebird Dr,SUNNYVALE,CA,94089,898000,3,2,SUNNYVALE,1468,6046,1957,0,,,Sold,,,,,898000,2016-05-09,"1,010,000",http://www.redfin.com/CA/Sunnyvale/719-Lakebird-Dr-94089/home/587367,MLSListings Inc. (MLSLI),ML81566472,Akimax Realty,N,Y,37.3992859,-122.005021,FALSE
Past Sale,Single Family Residential,1199 Prescott Ave,SUNNYVALE,CA,94089,898000,3,2,SUNNYVALE,1108,5431,1958,2,Garage,,Sold,,,,,898000,2016-03-25,"1,020,000",http://www.redfin.com/CA/Sunnyvale/1199-Prescott-Ave-94089/home/1574546,MLSListings Inc. (MLSLI),ML81562169,"Almer Consulting Services, Inc",N,Y,37.398082,-121.991492,FALSE
Past Sale,Single Family Residential,1190 Skylake Ct,SUNNYVALE,CA,94089,749000,3,2,SUNNYVALE,1108,5832,1958,2,Garage,,Sold,,,,,749000,2016-04-22,"875,000",http://www.redfin.com/CA/Sunnyvale/1190-Skylake-Ct-94089/home/1226837,MLSListings Inc. (MLSLI),ML81565445,Coldwell Banker,N,Y,37.3989819,-121.997705,FALSE
Past Sale,Townhouse,1159 La Rochelle Ter Unit F,SUNNYVALE,CA,94089,1055000,3,2.5,SUNNYVALE,2013,2448,1992,2,Garage,,Sold,,,,,1055000,2016-03-30,"1,100,000",http://www.redfin.com/CA/Sunnyvale/1159-La-Rochelle-Ter-94089/unit-F/home/808618,MLSListings Inc. (MLSLI),ML81549848,KW Bay Area Estates,N,Y,37.404283,-122.012138,FALSE
Past Sale,Single Family Residential,277 Garner Dr,SUNNYVALE,CA,94089,888000,3,2,SUNNYVALE,1436,5000,1954,1,Garage,,Sold,,,,,888000,2016-04-26,"1,000,000",http://www.redfin.com/CA/Sunnyvale/277-Garner-Dr-94089/home/657844,MLSListings Inc. (MLSLI),ML81566538,Keller Williams Realty - Cupertino,N,Y,37.400743,-122.024981,FALSE
Past Sale,Townhouse,1350 Road Runner Ter Unit H,SUNNYVALE,CA,94087,849000,3,2.5,SUNNYVALE,1552,3497,1974,2,Garage,,Sold,,,,,849000,2016-02-26,"1,030,000",http://www.redfin.com/CA/Sunnyvale/1350-Road-Runner-Ter-94087/unit-H/home/916676,MLSListings Inc. (MLSLI),ML81547639,Sereno Group,N,Y,37.350072,-122.005085,FALSE
Past Sale,Condo/Coop,612 S Fair Oaks Ave,SUNNYVALE,CA,94086,799000,3,2.5,SUNNYVALE,1368,718,1974,2,Garage,,Sold,,,,,799000,2016-03-28,"838,500",http://www.redfin.com/CA/Sunnyvale/612-S-Fair-Oaks-Ave-94086/home/1198870,MLSListings Inc. (MLSLI),ML81561667,Home Advantage Corp,N,Y,37.3665573,-122.023064,FALSE
Past Sale,Townhouse,1033 Lyon Ter,SUNNYVALE,CA,94089,998888,3,2.5,SUNNYVALE,1740,1315,2006,2,Garage,,Sold,,,,,998888,2016-03-31,"1,220,000",http://www.redfin.com/CA/Sunnyvale/1033-Lyon-Ter-94089/home/17292703,MLSListings Inc. (MLSLI),ML81561321,Happy Real Estate Inc,N,Y,37.40007,-122.015651,FALSE
Past Sale,Townhouse,720 Blair Ct Unit C,SUNNYVALE,CA,94087,988000,3,2.5,SUNNYVALE,1356,1045,1973,0,,,Sold,,,,,988000,2016-03-30,"1,122,000",http://www.redfin.com/CA/Sunnyvale/720-Blair-Ct-94087/unit-C/home/652537,MLSListings Inc. (MLSLI),ML81562627,Advantage Real Estate Pro,N,Y,37.369089,-122.045071,FALSE
Past Sale,Single Family Residential,437 S Sunnyvale Ave,SUNNYVALE,CA,94086,1100000,3,2.5,SUNNYVALE,1366,3010,2015,1,Garage,,Sold,,,,,1100000,2016-04-01,"1,100,000",http://www.redfin.com/CA/Sunnyvale/437-S-Sunnyvale-Ave-94086/home/104310014,MLSListings Inc. (MLSLI),ML81578070,Intero Real Estate Services,N,Y,37.3718919,-122.0306764,FALSE
Past Sale,Townhouse,333 E Washington Ave,SUNNYVALE,CA,94086,1098000,3,2.5,SUNNYVALE,1502,2818,2005,1,Garage,,Sold,,,,,1098000,2016-04-05,"1,250,000",http://www.redfin.com/CA/Sunnyvale/333-E-Washington-Ave-94086/home/2122493,MLSListings Inc. (MLSLI),ML81565516,KW Bay Area Estates,N,Y,37.375617,-122.027543,FALSE
Past Sale,Townhouse,667 Pinnacles Ter,SUNNYVALE,CA,94085,948000,3,3,SUNNYVALE,1487,1372,2005,2,Garage,,Sold,,,,2016-03-08,998000,2016-04-06,"1,008,000",http://www.redfin.com/CA/Sunnyvale/667-Pinnacles-Ter-94085/home/2122455,MLSListings Inc. (MLSLI),ML81549116,Pacific Union International,N,Y,37.3815169,-122.016677,FALSE
Past Sale,Single Family Residential,120 Waverly St,SUNNYVALE,CA,94086,1349800,3,2.5,SUNNYVALE,1775,6000,1943,1,Garage,,Sold,,,,,1349800,2016-03-24,"1,495,000",http://www.redfin.com/CA/Sunnyvale/120-Waverly-St-94086/home/630273,MLSListings Inc. (MLSLI),ML81551020,"Empire Realty Associates, Inc.",N,Y,37.379691,-122.036405,FALSE
Past Sale,Single Family Residential,1125 Columbine Ave,SUNNYVALE,CA,94086,1199000,3,2,SUNNYVALE,1300,5797,1956,2,Garage,,Sold,,,,,1199000,2016-03-24,"1,350,000",http://www.redfin.com/CA/Sunnyvale/1125-Columbine-Ave-94086/home/1273865,MLSListings Inc. (MLSLI),ML81562127,Intero Real Estate Services,N,Y,37.366244,-121.998581,FALSE
Past Sale,Single Family Residential,1142 Pecos Way,SUNNYVALE,CA,94089,889900,3,2,SUNNYVALE,1108,5775,1958,2,Garage,,Sold,,,,,889900,2016-04-13,"955,000",http://www.redfin.com/CA/Sunnyvale/1142-Pecos-Way-94089/home/583126,MLSListings Inc. (MLSLI),ML81564417,Intero Real Estate Services,N,Y,37.398051,-121.993367,FALSE
Past Sale,Townhouse,227 Peppermint Tree Ter #1,SUNNYVALE,CA,94086,979000,3,3,SUNNYVALE,1577,2178,2008,40,Garage,,Sold,,,,,979000,2016-04-15,"1,085,000",http://www.redfin.com/CA/Sunnyvale/227-Peppermint-Tree-Ter-94086/unit-1/home/23048156,MLSListings Inc. (MLSLI),ML81564554,Intero Real Estate Services,N,Y,37.3717773,-122.0132325,FALSE
Past Sale,Single Family Residential,1073 Fulton Ave,SUNNYVALE,CA,94089,899000,3,1,SUNNYVALE,1086,5250,1953,2,Garage,,Sold,,,,,899000,2016-04-21,"1,020,000",http://www.redfin.com/CA/Sunnyvale/1073-Fulton-Ave-94089/home/583334,MLSListings Inc. (MLSLI),ML81565314,Intero Real Estate Services,N,Y,37.401894,-122.022464,FALSE
Past Sale,Townhouse,592 San Posadas Ter #21,SUNNYVALE,CA,94085,949888,3,3,SUNNYVALE,1620,1082,2011,2,Garage,,Sold,,,,,949888,2016-04-22,"1,082,000",http://www.redfin.com/CA/Sunnyvale/592-San-Posadas-Ter-94085/unit-21/home/41395962,MLSListings Inc. (MLSLI),ML81565458,Redfin,N,Y,37.3873991,-122.0033889,FALSE
