SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,4701 Cheeney St,SANTA CLARA,CA,95054,948000,3,2.5,SANTA CLARA,1667,2561,1998,2,Garage,,Sold,,,,Sign in to see,,2016-05-31,1015000.0,http://www.redfin.com/CA/Santa-Clara/4701-Cheeney-St-95054/home/767506,MLSListings Inc. (MLSLI),ML81579930,Alain Pinel Realtors,N,Y,37.3994519,-121.964553,false
Past Sale,Single Family Residential,1022 Brackett Way,SANTA CLARA,CA,95054,1680000,4,3.5,SANTA CLARA,2408,3689,2003,2,Garage,,Sold,,,,Sign in to see,,2016-06-03,1710000.0,http://www.redfin.com/CA/Santa-Clara/1022-Brackett-Way-95054/home/1537683,MLSListings Inc. (MLSLI),ML81582404,Century 21 M&M and Associates,N,Y,37.399006,-121.95178,false
Past Sale,Single Family Residential,2337 Silveria Ct,SANTA CLARA,CA,95054,950000,4,2.0,SANTA CLARA,1434,17498,1977,2,Garage,,Sold,,,,Sign in to see,,2016-06-07,1015000.0,http://www.redfin.com/CA/Santa-Clara/2337-Silveria-Ct-95054/home/1185281,MLSListings Inc. (MLSLI),ML81582528,Intero Real Estate Services,N,Y,37.3991846,-121.9677533,false
Past Sale,Single Family Residential,875 Orkney Ave,SANTA CLARA,CA,95054,768000,4,2.0,SANTA CLARA,1449,6534,1962,2,Garage,,Sold,,,,Sign in to see,,2015-07-15,800000.0,http://www.redfin.com/CA/Santa-Clara/875-Orkney-Ave-95054/home/12170873,MLSListings Inc. (MLSLI),ML81471037,Intero Real Estate Services,N,Y,37.387867,-121.949244,false
Past Sale,Multi-Family (5+ Unit),1090 Clyde Ave,Santa Clara,CA,95054,,,,95054,4388,,1963,,,,,,,,,,2015-06-23,195000.0,http://www.redfin.com/CA/Santa-Clara/1090-Clyde-Ave-95054/home/12170924,,,,N,Y,37.387568,-121.952301,
Past Sale,Single Family Residential,894 Orkney Ave,SANTA CLARA,CA,95054,848888,4,2.0,SANTA CLARA,1364,5301,1962,2,Garage,,Sold,,,,Sign in to see,,2015-08-14,825000.0,http://www.redfin.com/CA/Santa-Clara/894-Orkney-Ave-95054/home/12170945,MLSListings Inc. (MLSLI),ML81483275,Realty World Dominion,N,Y,37.387278,-121.949126,false
Past Sale,Condo/Coop,1031 Clyde Ave Apt 1302,Santa Clara,CA,95054,,2,2.0,95054,1300,,1979,,,,,,,,,,2015-06-19,530000.0,http://www.redfin.com/CA/Santa-Clara/1031-Clyde-Ave-95054/unit-1302/home/2120506,,,,N,Y,37.38823,-121.952953,
Past Sale,Single Family Residential,1008 Leith Ave,Santa Clara,CA,95054,,3,2.0,95054,1097,,1962,,,,,,,,,,2015-10-21,498000.0,http://www.redfin.com/CA/Santa-Clara/1008-Leith-Ave-95054/home/12170904,,,,N,Y,37.387802,-121.950945,
Past Sale,Single Family Residential,978 Leith Ave,SANTA CLARA,CA,95054,799000,3,2.0,SANTA CLARA,1207,5227,1962,2,Garage,,Sold,,,,Sign in to see,,2016-01-11,775500.0,http://www.redfin.com/CA/Santa-Clara/978-Leith-Ave-95054/home/12170906,MLSListings Inc. (MLSLI),ML81513282,Century 21-Alpha,N,Y,37.388183,-121.950544,false
Past Sale,Single Family Residential,3654 Macintosh St,SANTA CLARA,CA,95054,699000,3,2.0,SANTA CLARA,1207,6296,1962,2,Garage,,Sold,,,,Sign in to see,,2015-07-27,793000.0,http://www.redfin.com/CA/Santa-Clara/3654-MacIntosh-St-95054/home/12170889,MLSListings Inc. (MLSLI),ML81471809,Realty World Santa Clara Valley,N,Y,37.3872564,-121.9497435,false
Past Sale,Townhouse,1031 Clyde Ave #1203,SANTA CLARA,CA,95054,530000,2,2.5,SANTA CLARA,1300,654,1979,1,Garage,,Sold,,,,Sign in to see,,2015-12-07,573000.0,http://www.redfin.com/CA/Santa-Clara/1031-Clyde-Ave-95054/unit-1203/home/12171224,MLSListings Inc. (MLSLI),ML81521416,KW Silicon City,N,Y,37.38823,-121.952953,false
Past Sale,Townhouse,1031 Clyde Ave #1403,SANTA CLARA,CA,95054,485000,2,2.5,SANTA CLARA,1300,2500,1979,1,Garage,,Sold,,,,Sign in to see,,2015-07-09,480000.0,http://www.redfin.com/CA/Santa-Clara/1031-Clyde-Ave-95054/unit-1403/home/12171229,MLSListings Inc. (MLSLI),ML81461877,EXP Realty,N,Y,37.38823,-121.952953,false
Past Sale,Single Family Residential,977 Baird Ave,SANTA CLARA,CA,95054,849950,4,2.0,SANTA CLARA,1692,7615,1962,2,Garage,,Sold,,,,Sign in to see,,2015-12-11,849950.0,http://www.redfin.com/CA/Santa-Clara/977-Baird-Ave-95054/home/2120166,MLSListings Inc. (MLSLI),ML81519201,Referral Realty,N,Y,37.387181,-121.950745,false
Past Sale,Multi-Family (2-4 Unit),1030 Clyde Ave,SANTA CLARA,CA,95054,1700000,12,,SANTA CLARA,5060,8505,1963,0,,,Sold,,,,Sign in to see,,2015-11-30,1563333.0,http://www.redfin.com/CA/Santa-Clara/1030-Clyde-Ave-95054/home/2120199,MLSListings Inc. (MLSLI),ML81533836,KW Commerical South Bay,N,Y,37.3886006,-121.9515265,false
Past Sale,Condo/Coop,1031 Clyde Ave #2003,SANTA CLARA,CA,95054,500000,2,2.5,SANTA CLARA,1300,,1979,1,Garage,,Sold,,,,Sign in to see,,2016-01-21,507000.0,http://www.redfin.com/CA/Santa-Clara/1031-Clyde-Ave-95054/unit-2003/home/12171244,MLSListings Inc. (MLSLI),ML81514041,Century 21-Alpha,N,Y,37.38823,-121.952953,false
Past Sale,Condo/Coop,1031 Clyde Ave #1001,SANTA CLARA,CA,95054,545000,2,2.5,SANTA CLARA,1300,2944,1979,1,Garage,,Sold,,,,Sign in to see,,2016-05-27,565000.0,http://www.redfin.com/CA/Santa-Clara/1031-Clyde-Ave-95054/unit-1001/home/12171218,MLSListings Inc. (MLSLI),ML81581706,Cristina Martinez Company,N,Y,37.38823,-121.952953,false
Past Sale,Single Family Residential,3836 Eastwood Cir,SANTA CLARA,CA,95054,798000,4,2.0,SANTA CLARA,1565,6098,1968,2,Garage,,Sold,,,,Sign in to see,,2015-07-09,805000.0,http://www.redfin.com/CA/Santa-Clara/3836-Eastwood-Cir-95054/home/12171132,MLSListings Inc. (MLSLI),ML81465223,KW Silicon City,N,Y,37.394091,-121.941345,false
Past Sale,Townhouse,2210 Saint Claire Ct,Santa Clara,CA,95054,,3,2.0,95054,1528,,1987,,,,,,,,,,2015-09-30,798000.0,http://www.redfin.com/CA/Santa-Clara/2210-Saint-Claire-Ct-95054/home/1090234,,,,N,Y,37.39419,-121.963189,
Past Sale,Townhouse,4521 Laird Cir,SANTA CLARA,CA,95054,949000,3,2.5,SANTA CLARA,1700,1298,2005,2,Garage,,Sold,,,,Sign in to see,,2015-07-13,1062500.0,http://www.redfin.com/CA/Santa-Clara/4521-Laird-Cir-95054/home/2122775,MLSListings Inc. (MLSLI),ML81469753,Intero Real Estate Services- Santa Clara,N,Y,37.402232,-121.950044,false
Past Sale,Single Family Residential,2055 Hogan Dr,SANTA CLARA,CA,95054,789000,3,2.0,SANTA CLARA,1095,6282,1960,2,Garage,,Sold,,,,Sign in to see,,2015-10-06,800000.0,http://www.redfin.com/CA/Santa-Clara/2055-Hogan-Dr-95054/home/911481,MLSListings Inc. (MLSLI),ML81497594,Premiere Properties and MortgageServices Inc,N,Y,37.402167,-121.961123,false
Past Sale,Townhouse,4545 Laird Cir,SANTA CLARA,CA,95054,878000,2,2.0,SANTA CLARA,1437,897,2005,2,Garage,,Sold,,,,Sign in to see,,2016-02-05,910000.0,http://www.redfin.com/CA/Santa-Clara/4545-Laird-Cir-95054/home/2122777,MLSListings Inc. (MLSLI),ML81521760,RE/MAX Star Properties,N,Y,37.402248,-121.950303,false
Past Sale,Condo/Coop,4561 Laird Cir,Santa Clara,CA,95054,,3,2.0,95054,1700,,2005,,,,,,,,,,2016-01-29,1120000.0,http://www.redfin.com/CA/Santa-Clara/4561-Laird-Cir-95054/home/12177992,,,,N,Y,37.401967,-121.950675,
Past Sale,Single Family Residential,2148 Avenida De Las Flores,Santa Clara,CA,95054,,4,2.0,95054,1584,,1976,,,,,,,,,,2015-11-12,760000.0,http://www.redfin.com/CA/Santa-Clara/2148-Avenida-De-Las-Flores-95054/home/1560703,,,,N,Y,37.40276,-121.962429,
Past Sale,Single Family Residential,5049 Avenida De Lago,SANTA CLARA,CA,95054,999888,5,3.0,SANTA CLARA,1850,8718,1976,2,Garage,,Sold,,,,Sign in to see,,2015-12-23,1020000.0,http://www.redfin.com/CA/Santa-Clara/5049-Avenida-De-Lago-95054/home/576735,MLSListings Inc. (MLSLI),ML81519083,"Capital Asset Enterprise, Inc.",N,Y,37.406999,-121.961547,false
Past Sale,Townhouse,2339 Avenida De Guadalupe,SANTA CLARA,CA,95054,649888,3,2.0,SANTA CLARA,1245,2400,1978,2,Garage,,Sold,,,,Sign in to see,,2016-06-08,800000.0,http://www.redfin.com/CA/Santa-Clara/2339-Avenida-De-Guadalupe-95054/home/575743,MLSListings Inc. (MLSLI),ML81582233,Coldwell Banker,N,Y,37.406208,-121.965817,false
Past Sale,Multi-Family (2-4 Unit),990 Clyde Ave,SANTA CLARA,CA,95054,1700000,12,,SANTA CLARA,5116,7392,1963,0,,,Sold,,,,Sign in to see,,2015-11-24,1563333.0,http://www.redfin.com/CA/Santa-Clara/990-Clyde-Ave-95054/home/2120282,MLSListings Inc. (MLSLI),ML81533525,KW Commerical South Bay,N,Y,37.38932,-121.950904,false
Past Sale,Multi-Family (2-4 Unit),1000 Clyde Ave,SANTA CLARA,CA,95054,1700000,11,,SANTA CLARA,5116,9375,1963,0,,,Sold,,,,Sign in to see,,2015-11-30,1563333.0,http://www.redfin.com/CA/Santa-Clara/1000-Clyde-Ave-95054/home/12170928,MLSListings Inc. (MLSLI),ML81533827,KW Commerical South Bay,N,Y,37.3890081,-121.951171,false
Past Sale,Multi-Family (2-4 Unit),1020 Clyde Ave,SANTA CLARA,CA,95054,1700000,12,,SANTA CLARA,5060,7980,1963,0,,,Sold,,,,Sign in to see,,2015-11-30,1563333.0,http://www.redfin.com/CA/Santa-Clara/1020-Clyde-Ave-95054/home/2120200,MLSListings Inc. (MLSLI),ML81533833,KW Commerical South Bay,N,Y,37.388736,-121.9513844,false
