SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,3310 Victoria Ave,SANTA CLARA,CA,95051,999888,3,2.5,SANTA CLARA,1599,5201,1954,2,Garage,,Sold,,,,2015-11-03,1199950,2015-12-17,1100000,http://www.redfin.com/CA/Santa-Clara/3310-Victoria-Ave-95051/home/1706528,MLSListings Inc. (MLSLI),ML81519662,KW Silicon City,N,Y,37.3569374,-121.9866172,FALSE
Past Sale,Single Family Residential,2957 Taper Ave,SANTA CLARA,CA,95051,1150000,4,3,SANTA CLARA,2400,9755,1958,2,Garage,,Sold,,,,,1150000,2015-12-01,1160000,http://www.redfin.com/CA/Santa-Clara/2957-Taper-Ave-95051/home/730792,MLSListings Inc. (MLSLI),ML81518467,Coldwell Banker,N,Y,37.3560918,-121.9809178,FALSE
Past Sale,Single Family Residential,2886 Holmes Pl,Santa Clara,CA,95051,,3,2,95051,1939,,2005,,,,,,,,,,2015-09-29,660000,http://www.redfin.com/CA/Santa-Clara/2886-Holmes-Pl-95051/home/2121950,,,,N,Y,37.3550108,-121.9783901,
Past Sale,Single Family Residential,2139 Stebbins Ave,SANTA CLARA,CA,95051,849000,4,2,SANTA CLARA,1315,6180,1959,2,Garage,,Sold,,,,,849000,2015-10-19,950000,http://www.redfin.com/CA/Santa-Clara/2139-Stebbins-Ave-95051/home/685898,MLSListings Inc. (MLSLI),ML81516161,Happy Real Estate Inc,N,Y,37.3615827,-121.9742924,FALSE
Past Sale,Single Family Residential,2445 Painted Rock Dr,SANTA CLARA,CA,95051,688000,3,1,SANTA CLARA,897,5527,1954,1,Garage,,Sold,,,,,688000,2015-10-16,770000,http://www.redfin.com/CA/Santa-Clara/2445-Painted-Rock-Dr-95051/home/1093134,MLSListings Inc. (MLSLI),ML81514574,Coldwell Banker,N,Y,37.3674508,-121.9783184,FALSE
Past Sale,Single Family Residential,2384 Vargas Pl,SANTA CLARA,CA,95050,1298000,4,3.5,SANTA CLARA,2672,6432,1952,2,Garage,,Sold,,,,2015-08-27,1488800,2015-10-13,1250000,http://www.redfin.com/CA/Santa-Clara/2384-Vargas-Pl-95050/home/1513737,MLSListings Inc. (MLSLI),ML81467265,Intero Real Estate Services,N,Y,37.3568659,-121.967461,FALSE
Past Sale,Single Family Residential,2481 Monroe St,SANTA CLARA,CA,95051,839000,3,2,SANTA CLARA,1548,7123,1965,2,Garage,,Sold,,,,,839000,2015-09-22,852000,http://www.redfin.com/CA/Santa-Clara/2481-Monroe-St-95051/home/856925,MLSListings Inc. (MLSLI),ML81498824,Referral Realty-BV,N,Y,37.3644821,-121.9707508,FALSE
Past Sale,Single Family Residential,2543 Borax Dr,SANTA CLARA,CA,95051,848000,4,2,SANTA CLARA,1489,5411,1954,1,Garage,,Sold,,,,,848000,2015-12-01,990000,http://www.redfin.com/CA/Santa-Clara/2543-Borax-Dr-95051/home/1718522,MLSListings Inc. (MLSLI),ML81518894,SV Capital Group Inc.,N,Y,37.3684923,-121.9844179,FALSE
Past Sale,Single Family Residential,2235 Bray Ave,Santa Clara,CA,95050,,3,1,95050,1021,,1951,,,,,,,,,,2015-12-09,788500,http://www.redfin.com/CA/Santa-Clara/2235-Bray-Ave-95050/home/679503,,,,N,Y,37.3535987,-121.9634595,
Past Sale,Single Family Residential,1795 Bowers Ave,SANTA CLARA,CA,95051,875000,3,2.5,SANTA CLARA,1534,5686,1956,2,Garage,,Sold,,,,,875000,2015-10-20,910000,http://www.redfin.com/CA/Santa-Clara/1795-Bowers-Ave-95051/home/1509390,MLSListings Inc. (MLSLI),ML81501950,Coldwell Banker,N,Y,37.3554655,-121.977448,FALSE
