SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,867 Dwight Ave,SUNNYVALE,CA,94086,699888,2,1.0,SUNNYVALE,910,5000,1944,1,Garage,,Sold,,,,,699888,2016-03-04,830000,http://www.redfin.com/CA/Sunnyvale/867-Dwight-Ave-94086/home/1346616,MLSListings Inc. (MLSLI),ML81547457,Keller Williams Realty - Cupertino,N,Y,37.3767763,-122.0179133,false
Past Sale,Single Family Residential,878 Dwight Ave,Sunnyvale,CA,94086,,2,1.0,94086,798,,1944,,,,,,,,,,2016-03-11,150000,http://www.redfin.com/CA/Sunnyvale/878-Dwight-Ave-94086/home/1228901,,,,N,Y,37.376351,-122.017674,
Past Sale,Condo/Coop,220 Red Oak Dr W Apt A,Sunnyvale,CA,94086,,2,1.0,94086,926,,1971,,,,,,,,,,2016-03-14,681000,http://www.redfin.com/CA/Sunnyvale/220-Red-Oak-Dr-W-94086/unit-A/home/669021,,,,N,Y,37.3717753,-122.0100998,
Past Sale,Condo/Coop,999 W Evelyn Ter #82,SUNNYVALE,CA,94086,649956,2,2.0,SUNNYVALE,1123,2748,1976,1,Garage,,Sold,,,,,649956,2016-03-25,712500,http://www.redfin.com/CA/Sunnyvale/999-Evelyn-Ter-W-94086/unit-82/home/670495,MLSListings Inc. (MLSLI),ML81550297,Los Gatos Properties-rm,N,Y,37.371657,-122.007005,false
Past Sale,Condo/Coop,613 Arcadia Ter #302,Sunnyvale,CA,94085,680000,2,2.0,Sunnyvale,1160,,1995,1,,,Sold,,,,,680000,2015-12-31,690000,http://www.redfin.com/CA/Sunnyvale/613-Arcadia-Ter-94085/unit-302/home/1773058,San Francisco Association of Realtors (SFARMLS),439991,,N,Y,37.392565,-122.01204,false
Past Sale,Condo/Coop,1001 E Evelyn Ter #182,SUNNYVALE,CA,94086,529000,2,1.0,SUNNYVALE,822,2750,1977,1,Garage,,Sold,,,,,529000,2016-02-05,606000,http://www.redfin.com/CA/Sunnyvale/1001-Evelyn-Ter-E-94086/unit-182/home/1789389,MLSListings Inc. (MLSLI),ML81547559,Sereno Group,N,Y,37.370559,-122.005534,false
Past Sale,Townhouse,275 S Bayview Ave Unit Q,SUNNYVALE,CA,94086,879000,2,2.5,SUNNYVALE,1626,,1980,2,Garage,,Sold,,,,,879000,2016-01-26,935000,http://www.redfin.com/CA/Sunnyvale/275-S-Bayview-Ave-94086/unit-Q/home/1532119,MLSListings Inc. (MLSLI),ML81533881,Coldwell Banker,N,Y,37.373947,-122.027377,false
Past Sale,Condo/Coop,250 Santa Fe Ter Apt 304,Sunnyvale,CA,94085,,2,2.0,94085,1061,,1995,,,,,,,,,,2016-01-25,158000,http://www.redfin.com/CA/Sunnyvale/250-Santa-Fe-Ter-94085/unit-304/home/1528115,,,,N,Y,37.3810146,-122.0163088,
Past Sale,Condo/Coop,929 E El Camino Real Unit 416E,SUNNYVALE,CA,94087,699000,2,2.0,SUNNYVALE,1082,1307,1988,1,Garage,,Sold,,,,,699000,2016-01-12,710000,http://www.redfin.com/CA/Sunnyvale/929-E-El-Camino-Real-94087/unit-416E/home/1328270,MLSListings Inc. (MLSLI),ML81522698,Norcal Investment Group,N,Y,37.3534488,-122.0120835,false
Past Sale,Townhouse,1289 Picasso Dr,SUNNYVALE,CA,94087,769000,2,1.5,SUNNYVALE,1222,1045,1972,1,Garage,,Sold,,,,2016-06-30,879000,2016-07-28,750000,http://www.redfin.com/CA/Sunnyvale/1289-Picasso-Dr-94087/home/1255414,MLSListings Inc. (MLSLI),ML81585512,Referral Realty,N,Y,37.352476,-122.02403,false
Past Sale,Condo/Coop,880 E Fremont Ave #428,SUNNYVALE,CA,94087,675000,2,2.0,SUNNYVALE,930,1391,1987,2,Garage,,Sold,,,,,675000,2016-01-14,705000,http://www.redfin.com/CA/Sunnyvale/880-E-Fremont-Ave-94087/unit-428/home/2125927,MLSListings Inc. (MLSLI),ML81533793,Coldwell Banker,N,Y,37.35183,-122.015045,false
Past Sale,Townhouse,997 Wisteria Ter,SUNNYVALE,CA,94086,748000,2,2.5,SUNNYVALE,1280,753,1999,1,Garage,,Sold,,,,,748000,2016-04-19,870000,http://www.redfin.com/CA/Sunnyvale/997-Wisteria-Ter-94086/home/730595,MLSListings Inc. (MLSLI),ML81565442,Maxreal,N,Y,37.353211,-122.0082975,false
Past Sale,Condo/Coop,250 Santa Fe Ter #111,SUNNYVALE,CA,94085,668000,2,2.0,SUNNYVALE,1061,1398,1995,3,Garage,,Sold,,,,,668000,2016-07-21,730000,http://www.redfin.com/CA/Sunnyvale/250-Santa-Fe-Ter-94085/unit-111/home/1722926,MLSListings Inc. (MLSLI),ML81593712,Alain Pinel Realtors,N,Y,37.3810146,-122.0163088,false
Past Sale,Condo/Coop,596 San Posadas Ter #23,Sunnyvale,CA,94085,,2,2.0,94085,1239,,2011,,,,,,,,,,2016-07-25,890000,http://www.redfin.com/CA/Sunnyvale/596-San-Posadas-Ter-94085/unit-23/home/41395952,,,,N,Y,37.3873735,-122.0033874,
Past Sale,Condo/Coop,1031 Crestview Dr #107,MOUNTAIN VIEW,CA,94040,768000,2,2.0,MOUNTAIN VIEW,1140,1332,1969,1,Garage,,Sold,,,,,768000,2016-07-26,806000,http://www.redfin.com/CA/Mountain-View/1031-Crestview-Dr-94040/unit-107/home/652197,MLSListings Inc. (MLSLI),ML81591992,Security West Realty,N,Y,37.3737079,-122.059551,false
Past Sale,Condo/Coop,430 Costa Mesa Ter Unit F,SUNNYVALE,CA,94085,705000,2,2.0,SUNNYVALE,1012,1032,1985,2,Garage,,Sold,,,,,705000,2016-01-21,705000,http://www.redfin.com/CA/Sunnyvale/430-Costa-Mesa-Ter-94085/unit-F/home/1115160,MLSListings Inc. (MLSLI),ML81547862,Intero Real Estate Services,N,Y,37.391582,-122.044031,false
Past Sale,Townhouse,996 Belmont Ter #3,SUNNYVALE,CA,94086,840000,2,2.5,SUNNYVALE,1348,690,1986,2,Garage,,Sold,,,,,840000,2016-01-29,825000,http://www.redfin.com/CA/Sunnyvale/996-Belmont-Ter-94086/unit-3/home/593743,MLSListings Inc. (MLSLI),ML81522411,Realty World Castlerock,N,Y,37.3844503,-122.0436608,false
Past Sale,Condo/Coop,992 Alpine Ter #5,SUNNYVALE,CA,94086,938888,2,2.5,SUNNYVALE,1553,435,1991,2,Garage,,Sold,,,,2016-06-22,950000,2016-07-26,940000,http://www.redfin.com/CA/Sunnyvale/992-Alpine-Ter-94086/unit-5/home/1611652,MLSListings Inc. (MLSLI),ML81590114,"J. Rockcliff, REALTORS",N,Y,37.383515,-122.043355,false
Past Sale,Townhouse,220 Red Oak Dr Unit A,SUNNYVALE,CA,94086,650000,2,1.0,SUNNYVALE,926,1441,1971,1,,,Sold,,,,,650000,2016-03-14,681000,http://www.redfin.com/CA/Sunnyvale/220-Red-Oak-Dr-94086/unit-A/home/103484099,MLSListings Inc. (MLSLI),ML81548674,Keller Williams Palo Alto,N,Y,37.3704821,-122.0099501,false
Past Sale,Condo/Coop,1001 E Evelyn Ter #186,SUNNYVALE,CA,94086,578000,2,1.0,SUNNYVALE,822,2750,1977,0,,,Sold,,,,,578000,2016-07-13,589875,http://www.redfin.com/CA/Sunnyvale/1001-Evelyn-Ter-E-94086/unit-186/home/670555,MLSListings Inc. (MLSLI),ML81588247,Intero Real Estate Services,N,Y,37.370559,-122.005534,false
Past Sale,Single Family Residential,913 Eleanor Way,Sunnyvale,CA,94087,,2,1.0,94087,1190,,1948,,,,,,,,,,2016-07-08,1200000,http://www.redfin.com/CA/Sunnyvale/913-Eleanor-Way-94087/home/1791922,,,,N,Y,37.3505589,-122.013559,
